Terrain,Scanner,GT_ID,Tree_ID,Attribute,Stage,GT_value,Predicted_value,Error,Absolute_error,ID_confidence,TH_validated
Easy,Hovermap,13,8,DBH,Pre-TH-QC,0.248,0.272024742783437,0.024024742783437025,0.024024742783437025,HIGH,
Easy,Hovermap,13,8,DBH,Post-QC,0.248,0.272024742783437,0.024024742783437025,0.024024742783437025,HIGH,
Easy,Single sensor,17,6,TH,Pre-TH-QC,16.8,26.60526406912281,9.80526406912281,9.80526406912281,HIGH,False
Easy,Single sensor,17,6,DBH,Pre-TH-QC,0.351,0.3512648263595176,0.00026482635951763367,0.00026482635951763367,HIGH,
Easy,Single sensor,17,6,DBH,Post-QC,0.351,0.3512648263595176,0.00026482635951763367,0.00026482635951763367,HIGH,
Easy,Dual sensor,17,6,TH,Pre-TH-QC,16.8,26.83324336183557,10.03324336183557,10.03324336183557,HIGH,False
Easy,Dual sensor,17,6,DBH,Pre-TH-QC,0.351,0.3512135068263147,0.0002135068263147133,0.0002135068263147133,HIGH,
Easy,Dual sensor,17,6,DBH,Post-QC,0.351,0.3512135068263147,0.0002135068263147133,0.0002135068263147133,HIGH,
Easy,Hovermap,17,6,TH,Pre-TH-QC,16.8,27.0636621577065,10.263662157706499,10.263662157706499,HIGH,False
Easy,Hovermap,17,6,DBH,Pre-TH-QC,0.351,0.347523771961134,-0.0034762280388659916,0.0034762280388659916,HIGH,
Easy,Hovermap,17,6,DBH,Post-QC,0.351,0.347523771961134,-0.0034762280388659916,0.0034762280388659916,HIGH,
Easy,Single sensor,20,8,TH,Pre-TH-QC,22.5,27.15077565408161,4.65077565408161,4.65077565408161,HIGH,False
Easy,Single sensor,20,8,DBH,Pre-TH-QC,0.453,0.4574174817025985,0.00441748170259848,0.00441748170259848,HIGH,
Easy,Single sensor,20,8,DBH,Post-QC,0.453,0.4574174817025985,0.00441748170259848,0.00441748170259848,HIGH,
Easy,Dual sensor,20,8,TH,Pre-TH-QC,22.5,27.64201147742628,5.14201147742628,5.14201147742628,HIGH,False
Easy,Dual sensor,20,8,DBH,Pre-TH-QC,0.453,0.4583515720400795,0.005351572040079466,0.005351572040079466,HIGH,
Easy,Dual sensor,20,8,DBH,Post-QC,0.453,0.4583515720400795,0.005351572040079466,0.005351572040079466,HIGH,
Easy,Hovermap,20,7,TH,Pre-TH-QC,22.5,29.7465176887191,7.2465176887190985,7.2465176887190985,HIGH,False
Easy,Hovermap,20,7,DBH,Pre-TH-QC,0.453,0.454347862965695,0.0013478629656950014,0.0013478629656950014,HIGH,
Easy,Hovermap,20,7,DBH,Post-QC,0.453,0.454347862965695,0.0013478629656950014,0.0013478629656950014,HIGH,
Easy,Single sensor,21,9,TH,Pre-TH-QC,31.4,27.34277499173078,-4.057225008269217,4.057225008269217,HIGH,True
Easy,Single sensor,21,9,TH,Post-QC,31.4,27.34277499173078,-4.057225008269217,4.057225008269217,HIGH,True
Easy,Single sensor,21,9,DBH,Pre-TH-QC,0.627,0.62360523759676,-0.0033947624032399926,0.0033947624032399926,HIGH,
Easy,Single sensor,21,9,DBH,Post-QC,0.627,0.62360523759676,-0.0033947624032399926,0.0033947624032399926,HIGH,
Easy,Dual sensor,21,9,TH,Pre-TH-QC,31.4,29.59945198913502,-1.8005480108649792,1.8005480108649792,HIGH,True
Easy,Dual sensor,21,9,TH,Post-QC,31.4,29.59945198913502,-1.8005480108649792,1.8005480108649792,HIGH,True
Easy,Dual sensor,21,9,DBH,Pre-TH-QC,0.627,0.6083201602387658,-0.018679839761234218,0.018679839761234218,HIGH,
Easy,Dual sensor,21,9,DBH,Post-QC,0.627,0.6083201602387658,-0.018679839761234218,0.018679839761234218,HIGH,
Easy,Hovermap,21,9,TH,Pre-TH-QC,31.4,30.5971943996937,-0.8028056003063,0.8028056003063,HIGH,True
Easy,Hovermap,21,9,TH,Post-QC,31.4,30.5971943996937,-0.8028056003063,0.8028056003063,HIGH,True
Easy,Hovermap,21,9,DBH,Pre-TH-QC,0.627,0.602732468640456,-0.02426753135954396,0.02426753135954396,HIGH,
Easy,Hovermap,21,9,DBH,Post-QC,0.627,0.602732468640456,-0.02426753135954396,0.02426753135954396,HIGH,
Easy,Single sensor,27,5,TH,Pre-TH-QC,30.5,26.25006082289337,-4.249939177106629,4.249939177106629,HIGH,True
Easy,Single sensor,27,5,TH,Post-QC,30.5,26.25006082289337,-4.249939177106629,4.249939177106629,HIGH,True
Easy,Single sensor,27,5,DBH,Pre-TH-QC,0.488,0.5302643223857433,0.04226432238574329,0.04226432238574329,HIGH,
Easy,Single sensor,27,5,DBH,Post-QC,0.488,0.5302643223857433,0.04226432238574329,0.04226432238574329,HIGH,
Easy,Dual sensor,27,5,TH,Pre-TH-QC,30.5,28.24737841468464,-2.25262158531536,2.25262158531536,HIGH,True
Easy,Dual sensor,27,5,TH,Post-QC,30.5,28.24737841468464,-2.25262158531536,2.25262158531536,HIGH,True
Easy,Dual sensor,27,5,DBH,Pre-TH-QC,0.488,0.4934846305092066,0.005484630509206612,0.005484630509206612,HIGH,
Easy,Dual sensor,27,5,DBH,Post-QC,0.488,0.4934846305092066,0.005484630509206612,0.005484630509206612,HIGH,
Easy,Hovermap,27,5,TH,Pre-TH-QC,30.5,30.0756949404257,-0.4243050595743014,0.4243050595743014,HIGH,True
Easy,Hovermap,27,5,TH,Post-QC,30.5,30.0756949404257,-0.4243050595743014,0.4243050595743014,HIGH,True
Easy,Hovermap,27,5,DBH,Pre-TH-QC,0.488,0.496350569531939,0.008350569531939023,0.008350569531939023,HIGH,
Easy,Hovermap,27,5,DBH,Post-QC,0.488,0.496350569531939,0.008350569531939023,0.008350569531939023,HIGH,
Easy,Single sensor,31,2,TH,Pre-TH-QC,23.9,26.74567406757072,2.845674067570723,2.845674067570723,HIGH,False
Easy,Single sensor,31,2,DBH,Pre-TH-QC,0.558,0.60655329572536,0.048553295725359935,0.048553295725359935,HIGH,
Easy,Single sensor,31,2,DBH,Post-QC,0.558,0.60655329572536,0.048553295725359935,0.048553295725359935,HIGH,
Easy,Dual sensor,31,2,TH,Pre-TH-QC,23.9,26.72911184365203,2.829111843652033,2.829111843652033,HIGH,False
Easy,Dual sensor,31,2,DBH,Pre-TH-QC,0.558,0.5863859830933513,0.028385983093351275,0.028385983093351275,HIGH,
Easy,Dual sensor,31,2,DBH,Post-QC,0.558,0.5863859830933513,0.028385983093351275,0.028385983093351275,HIGH,
Easy,Hovermap,31,2,TH,Pre-TH-QC,23.9,27.8095139430991,3.9095139430990997,3.9095139430990997,HIGH,False
Easy,Hovermap,31,2,DBH,Pre-TH-QC,0.558,0.582990984814901,0.02499098481490092,0.02499098481490092,HIGH,
Easy,Hovermap,31,2,DBH,Post-QC,0.558,0.582990984814901,0.02499098481490092,0.02499098481490092,HIGH,
Easy,Single sensor,33,3,TH,Pre-TH-QC,27.8,28.08763363226455,0.28763363226454786,0.28763363226454786,HIGH,True
Easy,Single sensor,33,3,TH,Post-QC,27.8,28.08763363226455,0.28763363226454786,0.28763363226454786,HIGH,True
Easy,Single sensor,33,3,DBH,Pre-TH-QC,0.596,0.6149225943714466,0.01892259437144661,0.01892259437144661,HIGH,
Easy,Single sensor,33,3,DBH,Post-QC,0.596,0.6149225943714466,0.01892259437144661,0.01892259437144661,HIGH,
Easy,Dual sensor,33,3,TH,Pre-TH-QC,27.8,28.61960383468253,0.8196038346825283,0.8196038346825283,HIGH,True
Easy,Dual sensor,33,3,TH,Post-QC,27.8,28.61960383468253,0.8196038346825283,0.8196038346825283,HIGH,True
Easy,Dual sensor,33,3,DBH,Pre-TH-QC,0.596,0.6078586056369509,0.011858605636950958,0.011858605636950958,HIGH,
Easy,Dual sensor,33,3,DBH,Post-QC,0.596,0.6078586056369509,0.011858605636950958,0.011858605636950958,HIGH,
Easy,Hovermap,33,3,TH,Pre-TH-QC,27.8,28.8384879117119,1.0384879117119006,1.0384879117119006,HIGH,True
Easy,Hovermap,33,3,TH,Post-QC,27.8,28.8384879117119,1.0384879117119006,1.0384879117119006,HIGH,True
Easy,Hovermap,33,3,DBH,Pre-TH-QC,0.596,0.60754536365679,0.011545363656790042,0.011545363656790042,HIGH,
Easy,Hovermap,33,3,DBH,Post-QC,0.596,0.60754536365679,0.011545363656790042,0.011545363656790042,HIGH,
Easy,Single sensor,34,1,TH,Pre-TH-QC,25.2,28.90423229916498,3.704232299164982,3.704232299164982,HIGH,False
Easy,Single sensor,34,1,DBH,Pre-TH-QC,0.549,0.6242050083191425,0.07520500831914245,0.07520500831914245,HIGH,
Easy,Single sensor,34,1,DBH,Post-QC,0.549,0.6242050083191425,0.07520500831914245,0.07520500831914245,HIGH,
Easy,Dual sensor,34,1,TH,Pre-TH-QC,25.2,28.98883402167245,3.78883402167245,3.78883402167245,HIGH,False
Easy,Dual sensor,34,1,DBH,Pre-TH-QC,0.549,0.5609607659528829,0.011960765952882868,0.011960765952882868,HIGH,
Easy,Dual sensor,34,1,DBH,Post-QC,0.549,0.5609607659528829,0.011960765952882868,0.011960765952882868,HIGH,
Easy,Hovermap,34,1,TH,Pre-TH-QC,25.2,29.5487719086213,4.348771908621302,4.348771908621302,HIGH,False
Easy,Hovermap,34,1,DBH,Pre-TH-QC,0.549,0.56537292491083,0.016372924910829978,0.016372924910829978,HIGH,
Easy,Hovermap,34,1,DBH,Post-QC,0.549,0.56537292491083,0.016372924910829978,0.016372924910829978,HIGH,
Intermediate,Single sensor,1,9,TH,Pre-TH-QC,21.2,21.18289032896269,-0.017109671037310648,0.017109671037310648,HIGH,True
Intermediate,Single sensor,1,9,TH,Post-QC,21.2,21.18289032896269,-0.017109671037310648,0.017109671037310648,HIGH,True
Intermediate,Single sensor,1,9,DBH,Pre-TH-QC,0.34,0.363078700473257,0.023078700473256997,0.023078700473256997,HIGH,
Intermediate,Single sensor,1,9,DBH,Post-QC,0.34,0.363078700473257,0.023078700473256997,0.023078700473256997,HIGH,
Intermediate,Dual sensor,1,8,TH,Pre-TH-QC,21.2,21.72885372260434,0.5288537226043424,0.5288537226043424,HIGH,True
Intermediate,Dual sensor,1,8,TH,Post-QC,21.2,21.72885372260434,0.5288537226043424,0.5288537226043424,HIGH,True
Intermediate,Dual sensor,1,8,DBH,Pre-TH-QC,0.34,0.3735414201783551,0.0335414201783551,0.0335414201783551,HIGH,
Intermediate,Dual sensor,1,8,DBH,Post-QC,0.34,0.3735414201783551,0.0335414201783551,0.0335414201783551,HIGH,
Intermediate,Hovermap,1,7,TH,Pre-TH-QC,21.2,22.11849734642766,0.9184973464276602,0.9184973464276602,HIGH,True
Intermediate,Hovermap,1,7,TH,Post-QC,21.2,22.11849734642766,0.9184973464276602,0.9184973464276602,HIGH,True
Intermediate,Hovermap,1,7,DBH,Pre-TH-QC,0.34,0.3869042640584272,0.04690426405842718,0.04690426405842718,HIGH,
Intermediate,Hovermap,1,7,DBH,Post-QC,0.34,0.3869042640584272,0.04690426405842718,0.04690426405842718,HIGH,
Intermediate,Single sensor,2,3,TH,Pre-TH-QC,20.0,19.61012291845392,-0.3898770815460786,0.3898770815460786,HIGH,True
Intermediate,Single sensor,2,3,TH,Post-QC,20.0,19.61012291845392,-0.3898770815460786,0.3898770815460786,HIGH,True
Intermediate,Single sensor,2,3,DBH,Pre-TH-QC,0.241,0.242301583113843,0.0013015831138430134,0.0013015831138430134,HIGH,
Intermediate,Single sensor,2,3,DBH,Post-QC,0.241,0.242301583113843,0.0013015831138430134,0.0013015831138430134,HIGH,
Intermediate,Dual sensor,2,3,TH,Pre-TH-QC,20.0,19.25304254079218,-0.7469574592078203,0.7469574592078203,HIGH,True
Intermediate,Dual sensor,2,3,TH,Post-QC,20.0,19.25304254079218,-0.7469574592078203,0.7469574592078203,HIGH,True
Intermediate,Dual sensor,2,3,DBH,Pre-TH-QC,0.241,0.2540414992107989,0.01304149921079889,0.01304149921079889,HIGH,
Intermediate,Dual sensor,2,3,DBH,Post-QC,0.241,0.2540414992107989,0.01304149921079889,0.01304149921079889,HIGH,
Intermediate,Hovermap,2,3,TH,Pre-TH-QC,20.0,19.75534550050291,-0.2446544994970914,0.2446544994970914,HIGH,True
Intermediate,Hovermap,2,3,TH,Post-QC,20.0,19.75534550050291,-0.2446544994970914,0.2446544994970914,HIGH,True
Intermediate,Hovermap,2,3,DBH,Pre-TH-QC,0.241,0.2606253642373846,0.01962536423738459,0.01962536423738459,HIGH,
Intermediate,Hovermap,2,3,DBH,Post-QC,0.241,0.2606253642373846,0.01962536423738459,0.01962536423738459,HIGH,
Intermediate,Single sensor,4,5,TH,Pre-TH-QC,21.0,21.06266070386559,0.06266070386558908,0.06266070386558908,HIGH,False
Intermediate,Single sensor,4,5,DBH,Pre-TH-QC,0.263,0.3022414224265803,0.0392414224265803,0.0392414224265803,HIGH,
Intermediate,Single sensor,4,5,DBH,Post-QC,0.263,0.3022414224265803,0.0392414224265803,0.0392414224265803,HIGH,
Intermediate,Dual sensor,4,5,TH,Pre-TH-QC,21.0,21.71398879769144,0.7139887976914387,0.7139887976914387,HIGH,False
Intermediate,Dual sensor,4,5,DBH,Pre-TH-QC,0.263,0.2978457105476837,0.034845710547683706,0.034845710547683706,HIGH,
Intermediate,Dual sensor,4,5,DBH,Post-QC,0.263,0.2978457105476837,0.034845710547683706,0.034845710547683706,HIGH,
Intermediate,Hovermap,4,5,TH,Pre-TH-QC,21.0,21.93127003204906,0.9312700320490599,0.9312700320490599,HIGH,False
Intermediate,Hovermap,4,5,DBH,Pre-TH-QC,0.263,0.3015248224066374,0.038524822406637405,0.038524822406637405,HIGH,
Intermediate,Hovermap,4,5,DBH,Post-QC,0.263,0.3015248224066374,0.038524822406637405,0.038524822406637405,HIGH,
Intermediate,Single sensor,5,2,TH,Pre-TH-QC,21.5,21.5644692492872,0.06446924928719966,0.06446924928719966,HIGH,False
Intermediate,Single sensor,5,2,DBH,Pre-TH-QC,0.332,0.3516396032509645,0.019639603250964477,0.019639603250964477,HIGH,
Intermediate,Single sensor,5,2,DBH,Post-QC,0.332,0.3516396032509645,0.019639603250964477,0.019639603250964477,HIGH,
Intermediate,Dual sensor,5,1,TH,Pre-TH-QC,21.5,21.9117810518112,0.41178105181120017,0.41178105181120017,HIGH,False
Intermediate,Dual sensor,5,1,DBH,Pre-TH-QC,0.332,0.3439134362517718,0.01191343625177177,0.01191343625177177,HIGH,
Intermediate,Dual sensor,5,1,DBH,Post-QC,0.332,0.3439134362517718,0.01191343625177177,0.01191343625177177,HIGH,
Intermediate,Hovermap,5,1,TH,Pre-TH-QC,21.5,22.80913340262268,1.309133402622681,1.309133402622681,HIGH,False
Intermediate,Hovermap,5,1,DBH,Pre-TH-QC,0.332,0.3561145884925231,0.02411458849252307,0.02411458849252307,HIGH,
Intermediate,Hovermap,5,1,DBH,Post-QC,0.332,0.3561145884925231,0.02411458849252307,0.02411458849252307,HIGH,
Intermediate,Single sensor,8,8,TH,Pre-TH-QC,20.4,21.26652598102492,0.8665259810249211,0.8665259810249211,HIGH,False
Intermediate,Single sensor,8,8,DBH,Pre-TH-QC,0.216,0.2295857660168652,0.013585766016865203,0.013585766016865203,HIGH,
Intermediate,Single sensor,8,8,DBH,Post-QC,0.216,0.2295857660168652,0.013585766016865203,0.013585766016865203,HIGH,
Intermediate,Dual sensor,8,9,TH,Pre-TH-QC,20.4,21.1986005937316,0.798600593731603,0.798600593731603,HIGH,False
Intermediate,Dual sensor,8,9,DBH,Pre-TH-QC,0.216,0.2316994504843179,0.015699450484317895,0.015699450484317895,HIGH,
Intermediate,Dual sensor,8,9,DBH,Post-QC,0.216,0.2316994504843179,0.015699450484317895,0.015699450484317895,HIGH,
Intermediate,Hovermap,8,9,TH,Pre-TH-QC,20.4,21.52251098756441,1.1225109875644108,1.1225109875644108,HIGH,False
Intermediate,Hovermap,8,9,DBH,Pre-TH-QC,0.216,0.2519966250785265,0.035996625078526495,0.035996625078526495,HIGH,
Intermediate,Hovermap,8,9,DBH,Post-QC,0.216,0.2519966250785265,0.035996625078526495,0.035996625078526495,HIGH,
Intermediate,Single sensor,9,11,TH,Pre-TH-QC,21.0,20.48828170494995,-0.5117182950500485,0.5117182950500485,HIGH,True
Intermediate,Single sensor,9,11,TH,Post-QC,21.0,20.48828170494995,-0.5117182950500485,0.5117182950500485,HIGH,True
Intermediate,Single sensor,9,11,DBH,Pre-TH-QC,0.286,0.3057538516648374,0.019753851664837396,0.019753851664837396,HIGH,
Intermediate,Single sensor,9,11,DBH,Post-QC,0.286,0.3057538516648374,0.019753851664837396,0.019753851664837396,HIGH,
Intermediate,Dual sensor,9,12,TH,Pre-TH-QC,21.0,21.33132282707506,0.3313228270750592,0.3313228270750592,HIGH,True
Intermediate,Dual sensor,9,12,TH,Post-QC,21.0,21.33132282707506,0.3313228270750592,0.3313228270750592,HIGH,True
Intermediate,Dual sensor,9,12,DBH,Pre-TH-QC,0.286,0.305483423369256,0.019483423369256014,0.019483423369256014,HIGH,
Intermediate,Dual sensor,9,12,DBH,Post-QC,0.286,0.305483423369256,0.019483423369256014,0.019483423369256014,HIGH,
Intermediate,Hovermap,9,11,TH,Pre-TH-QC,21.0,21.36235356808633,0.36235356808633057,0.36235356808633057,HIGH,True
Intermediate,Hovermap,9,11,TH,Post-QC,21.0,21.36235356808633,0.36235356808633057,0.36235356808633057,HIGH,True
Intermediate,Hovermap,9,11,DBH,Pre-TH-QC,0.286,0.3020433718689703,0.016043371868970313,0.016043371868970313,HIGH,
Intermediate,Hovermap,9,11,DBH,Post-QC,0.286,0.3020433718689703,0.016043371868970313,0.016043371868970313,HIGH,
Intermediate,Single sensor,11,10,TH,Pre-TH-QC,22.0,22.17134863267312,0.17134863267311928,0.17134863267311928,HIGH,True
Intermediate,Single sensor,11,10,TH,Post-QC,22.0,22.17134863267312,0.17134863267311928,0.17134863267311928,HIGH,True
Intermediate,Single sensor,11,10,DBH,Pre-TH-QC,0.206,0.2504728444126874,0.04447284441268742,0.04447284441268742,HIGH,
Intermediate,Single sensor,11,10,DBH,Post-QC,0.206,0.2504728444126874,0.04447284441268742,0.04447284441268742,HIGH,
Intermediate,Dual sensor,11,10,TH,Pre-TH-QC,22.0,22.22696579483873,0.2269657948387298,0.2269657948387298,HIGH,True
Intermediate,Dual sensor,11,10,TH,Post-QC,22.0,22.22696579483873,0.2269657948387298,0.2269657948387298,HIGH,True
Intermediate,Dual sensor,11,10,DBH,Pre-TH-QC,0.206,0.2311161105957516,0.025116110595751612,0.025116110595751612,HIGH,
Intermediate,Dual sensor,11,10,DBH,Post-QC,0.206,0.2311161105957516,0.025116110595751612,0.025116110595751612,HIGH,
Intermediate,Hovermap,11,10,TH,Pre-TH-QC,22.0,22.85304119407181,0.8530411940718103,0.8530411940718103,HIGH,True
Intermediate,Hovermap,11,10,TH,Post-QC,22.0,22.85304119407181,0.8530411940718103,0.8530411940718103,HIGH,True
Intermediate,Hovermap,11,10,DBH,Pre-TH-QC,0.206,0.2399648537186994,0.03396485371869942,0.03396485371869942,HIGH,
Intermediate,Hovermap,11,10,DBH,Post-QC,0.206,0.2399648537186994,0.03396485371869942,0.03396485371869942,HIGH,
Intermediate,Single sensor,14,16,TH,Pre-TH-QC,19.5,20.47052024174516,0.9705202417451595,0.9705202417451595,HIGH,False
Intermediate,Single sensor,14,16,DBH,Pre-TH-QC,0.233,0.2397513164208898,0.006751316420889775,0.006751316420889775,HIGH,
Intermediate,Single sensor,14,16,DBH,Post-QC,0.233,0.2397513164208898,0.006751316420889775,0.006751316420889775,HIGH,
Intermediate,Dual sensor,14,18,TH,Pre-TH-QC,19.5,21.09272579717775,1.5927257971777493,1.5927257971777493,HIGH,False
Intermediate,Dual sensor,14,18,DBH,Pre-TH-QC,0.233,0.2495650390711753,0.01656503907117529,0.01656503907117529,HIGH,
Intermediate,Dual sensor,14,18,DBH,Post-QC,0.233,0.2495650390711753,0.01656503907117529,0.01656503907117529,HIGH,
Intermediate,Hovermap,14,16,TH,Pre-TH-QC,19.5,21.47911690144468,1.97911690144468,1.97911690144468,HIGH,False
Intermediate,Hovermap,14,16,DBH,Pre-TH-QC,0.233,0.2425669749098248,0.009566974909824777,0.009566974909824777,HIGH,
Intermediate,Hovermap,14,16,DBH,Post-QC,0.233,0.2425669749098248,0.009566974909824777,0.009566974909824777,HIGH,
Intermediate,Single sensor,15,18,TH,Pre-TH-QC,19.8,19.3707059226088,-0.4292940773912015,0.4292940773912015,HIGH,False
Intermediate,Single sensor,15,18,DBH,Pre-TH-QC,0.257,0.257990437276198,0.0009904372761980196,0.0009904372761980196,HIGH,
Intermediate,Single sensor,15,18,DBH,Post-QC,0.257,0.257990437276198,0.0009904372761980196,0.0009904372761980196,HIGH,
Intermediate,Dual sensor,15,17,TH,Pre-TH-QC,19.8,20.69886826782712,0.8988682678271189,0.8988682678271189,HIGH,False
Intermediate,Dual sensor,15,17,DBH,Pre-TH-QC,0.257,0.2786268834470317,0.021626883447031675,0.021626883447031675,HIGH,
Intermediate,Dual sensor,15,17,DBH,Post-QC,0.257,0.2786268834470317,0.021626883447031675,0.021626883447031675,HIGH,
Intermediate,Hovermap,15,17,TH,Pre-TH-QC,19.8,20.78605153332396,0.986051533323959,0.986051533323959,HIGH,False
Intermediate,Hovermap,15,17,DBH,Pre-TH-QC,0.257,0.2687779539932508,0.011777953993250767,0.011777953993250767,HIGH,
Intermediate,Hovermap,15,17,DBH,Post-QC,0.257,0.2687779539932508,0.011777953993250767,0.011777953993250767,HIGH,
Intermediate,Single sensor,16,22,TH,Pre-TH-QC,18.0,18.37598934531226,0.37598934531225936,0.37598934531225936,HIGH,False
Intermediate,Single sensor,16,22,DBH,Pre-TH-QC,0.18,0.1883917013354862,0.008391701335486196,0.008391701335486196,HIGH,
Intermediate,Single sensor,16,22,DBH,Post-QC,0.18,0.1883917013354862,0.008391701335486196,0.008391701335486196,HIGH,
Intermediate,Dual sensor,16,23,TH,Pre-TH-QC,18.0,18.40355054929042,0.40355054929041856,0.40355054929041856,HIGH,False
Intermediate,Dual sensor,16,23,DBH,Pre-TH-QC,0.18,0.1900544724066481,0.010054472406648113,0.010054472406648113,HIGH,
Intermediate,Dual sensor,16,23,DBH,Post-QC,0.18,0.1900544724066481,0.010054472406648113,0.010054472406648113,HIGH,
Intermediate,Hovermap,16,22,TH,Pre-TH-QC,18.0,18.76734885427373,0.767348854273731,0.767348854273731,HIGH,False
Intermediate,Hovermap,16,22,DBH,Pre-TH-QC,0.18,0.1869517587702016,0.006951758770201599,0.006951758770201599,HIGH,
Intermediate,Hovermap,16,22,DBH,Post-QC,0.18,0.1869517587702016,0.006951758770201599,0.006951758770201599,HIGH,
Intermediate,Single sensor,17,19,TH,Pre-TH-QC,21.8,20.5397688851558,-1.2602311148441991,1.2602311148441991,HIGH,True
Intermediate,Single sensor,17,19,TH,Post-QC,21.8,20.5397688851558,-1.2602311148441991,1.2602311148441991,HIGH,True
Intermediate,Single sensor,17,19,DBH,Pre-TH-QC,0.339,0.3572224051200361,0.01822240512003609,0.01822240512003609,HIGH,
Intermediate,Single sensor,17,19,DBH,Post-QC,0.339,0.3572224051200361,0.01822240512003609,0.01822240512003609,HIGH,
Intermediate,Dual sensor,17,19,TH,Pre-TH-QC,21.8,20.7681793623845,-1.0318206376154997,1.0318206376154997,HIGH,True
Intermediate,Dual sensor,17,19,TH,Post-QC,21.8,20.7681793623845,-1.0318206376154997,1.0318206376154997,HIGH,True
Intermediate,Dual sensor,17,19,DBH,Pre-TH-QC,0.339,0.3643449431262827,0.02534494312628266,0.02534494312628266,HIGH,
Intermediate,Dual sensor,17,19,DBH,Post-QC,0.339,0.3643449431262827,0.02534494312628266,0.02534494312628266,HIGH,
Intermediate,Hovermap,17,19,TH,Pre-TH-QC,21.8,21.65642056311876,-0.14357943688123953,0.14357943688123953,HIGH,True
Intermediate,Hovermap,17,19,TH,Post-QC,21.8,21.65642056311876,-0.14357943688123953,0.14357943688123953,HIGH,True
Intermediate,Hovermap,17,19,DBH,Pre-TH-QC,0.339,0.3172885204198606,-0.021711479580139414,0.021711479580139414,HIGH,
Intermediate,Hovermap,17,19,DBH,Post-QC,0.339,0.3172885204198606,-0.021711479580139414,0.021711479580139414,HIGH,
Intermediate,Single sensor,19,21,TH,Pre-TH-QC,21.4,20.7896834197279,-0.610316580272098,0.610316580272098,HIGH,False
Intermediate,Single sensor,19,21,DBH,Pre-TH-QC,0.307,0.3484448338301929,0.04144483383019293,0.04144483383019293,HIGH,
Intermediate,Single sensor,19,21,DBH,Post-QC,0.307,0.3484448338301929,0.04144483383019293,0.04144483383019293,HIGH,
Intermediate,Dual sensor,19,22,TH,Pre-TH-QC,21.4,21.48306774711562,0.0830677471156207,0.0830677471156207,HIGH,False
Intermediate,Dual sensor,19,22,DBH,Pre-TH-QC,0.307,0.3644630817901416,0.05746308179014159,0.05746308179014159,HIGH,
Intermediate,Dual sensor,19,22,DBH,Post-QC,0.307,0.3644630817901416,0.05746308179014159,0.05746308179014159,HIGH,
Intermediate,Hovermap,19,21,TH,Pre-TH-QC,21.4,21.72628535888614,0.3262853588861425,0.3262853588861425,HIGH,False
Intermediate,Hovermap,19,21,DBH,Pre-TH-QC,0.307,0.3804135933794933,0.07341359337949332,0.07341359337949332,HIGH,
Intermediate,Hovermap,19,21,DBH,Post-QC,0.307,0.3804135933794933,0.07341359337949332,0.07341359337949332,HIGH,
Intermediate,Single sensor,20,23,TH,Pre-TH-QC,20.5,20.53910412673345,0.03910412673344865,0.03910412673344865,HIGH,True
Intermediate,Single sensor,20,23,TH,Post-QC,20.5,20.53910412673345,0.03910412673344865,0.03910412673344865,HIGH,True
Intermediate,Single sensor,20,23,DBH,Pre-TH-QC,0.349,0.3616747799760964,0.01267477997609645,0.01267477997609645,HIGH,
Intermediate,Single sensor,20,23,DBH,Post-QC,0.349,0.3616747799760964,0.01267477997609645,0.01267477997609645,HIGH,
Intermediate,Dual sensor,20,24,TH,Pre-TH-QC,20.5,20.38949682703404,-0.11050317296595935,0.11050317296595935,HIGH,True
Intermediate,Dual sensor,20,24,TH,Post-QC,20.5,20.38949682703404,-0.11050317296595935,0.11050317296595935,HIGH,True
Intermediate,Dual sensor,20,24,DBH,Pre-TH-QC,0.349,0.3648532317889695,0.015853231788969524,0.015853231788969524,HIGH,
Intermediate,Dual sensor,20,24,DBH,Post-QC,0.349,0.3648532317889695,0.015853231788969524,0.015853231788969524,HIGH,
Intermediate,Hovermap,20,23,TH,Pre-TH-QC,20.5,21.4194860194838,0.9194860194837986,0.9194860194837986,HIGH,True
Intermediate,Hovermap,20,23,TH,Post-QC,20.5,21.4194860194838,0.9194860194837986,0.9194860194837986,HIGH,True
Intermediate,Hovermap,20,23,DBH,Pre-TH-QC,0.349,0.3349108360670851,-0.014089163932914872,0.014089163932914872,HIGH,
Intermediate,Hovermap,20,23,DBH,Post-QC,0.349,0.3349108360670851,-0.014089163932914872,0.014089163932914872,HIGH,
Intermediate,Single sensor,22,15,TH,Pre-TH-QC,21.3,22.53048254341431,1.2304825434143076,1.2304825434143076,HIGH,True
Intermediate,Single sensor,22,15,TH,Post-QC,21.3,22.53048254341431,1.2304825434143076,1.2304825434143076,HIGH,True
Intermediate,Single sensor,22,15,DBH,Pre-TH-QC,0.325,0.3284338772108373,0.003433877210837266,0.003433877210837266,HIGH,
Intermediate,Single sensor,22,15,DBH,Post-QC,0.325,0.3284338772108373,0.003433877210837266,0.003433877210837266,HIGH,
Intermediate,Dual sensor,22,16,TH,Pre-TH-QC,21.3,22.65308261868543,1.3530826186854306,1.3530826186854306,HIGH,True
Intermediate,Dual sensor,22,16,TH,Post-QC,21.3,22.65308261868543,1.3530826186854306,1.3530826186854306,HIGH,True
